lsoa_code,lsoa_name,lsoa21nmw,bng_e,bng_n,lat,long,global_id,local_authority,area_km2,betting_shop_count,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile,population,shoplifting_rate_1000,theft_from_person_rate_1000,betting_shops_1000,betting_shop_density_km2,population_density,log_population,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count,theft_rate_1000
E01000088,Barking and Dagenham 020C,NA,549628,183871,51.53392028808594,0.1559150069952011,{86FD9CE2-B760-421A-8888-3CA04CC9905E},Barking and Dagenham,0.2264438629546545,0,27.226,9752,3,0.337,7785,3,2034,0.4916420845624386,1.4749262536873156,0,0,8982.358689081848,7.617759576608505,16,1,3,0,12,7.866273352999017
E01000089,Barking and Dagenham 020D,NA,549942,183494,51.53044891357422,0.16027900576591492,{E2E19DF1-DFE1-44EE-852D-14A3A11C425E},Barking and Dagenham,0.14536885063861962,0,30.349,8110,3,0.451,3733,2,1857,0,1.0770059235325795,0,0,12774.401062139632,7.526717561352706,5,0,2,0,3,2.6925148088314486
E01000090,Barking and Dagenham 020E,NA,549578,182424,51.52093124389648,0.1545809954404831,{B8BEE39E-0E8E-4360-9AE2-B80CD23AD374},Barking and Dagenham,1.9526695260474964,0,28.866,8847,3,0.454,3683,2,2087,0,1.9166267369429804,0,0,1068.7932454317595,7.643482907077201,29,0,4,2,23,13.895543842836608
E01000091,Barking and Dagenham 022A,NA,546404,183091,51.52775955200195,0.1091419979929924,{320ED7B7-BCE8-4EB2-8787-FBDBF3F12498},Barking and Dagenham,0.24629960566677592,0,39.772,4644,2,0.499,2547,1,2159,0,0.9263547938860583,0,0,8765.746880329796,7.677400430514807,16,0,2,0,14,7.410838351088467
E01000093,Barking and Dagenham 022B,NA,545939,183286,51.52962875366211,0.1025250032544136,{DB06C92A-2FB0-4C66-9C40-56633B4B23B1},Barking and Dagenham,0.2937784159023948,1,42.301,3999,2,0.471,3228,1,1856,1.0775862068965516,3.771551724137931,0.5387931034482758,3.403926040408091,6317.686730997417,7.526178913346146,20,2,7,0,11,10.775862068965518
E01000094,Barking and Dagenham 022C,NA,546779,182655,51.523738861083984,0.11436299979686736,{F0565020-985F-4522-B408-B467E6812298},Barking and Dagenham,0.602911668500649,0,23.658,12032,4,0.374,6259,2,3038,0.3291639236339697,1.3166556945358787,0,0,5038.880749405715,8.018954683155718,20,1,4,0,15,6.583278472679394
E01000095,Barking and Dagenham 018E,NA,548434,182821,51.52479934692383,0.1382710039615631,{5BC48F75-7D68-41DA-8D53-7920CBAAA184},Barking and Dagenham,2.288726069932976,0,33.176,6862,3,0.525,1993,1,3320,45.78313253012048,5.421686746987952,0,0,1450.5886237828472,8.107720061910534,250,152,18,14,66,75.30120481927712
E01000096,Barking and Dagenham 022D,NA,546672,183423,51.530670166015625,0.1131410002708435,{BDFB4570-B8EE-4F38-9EB5-B80F5650BBDF},Barking and Dagenham,0.6024075902309977,0,33.845,6611,2,0.417,4784,2,1601,0.6246096189881324,2.4984384759525295,0,0,2657.669036650226,7.378383712996715,15,1,4,1,9,9.369144284821987
E01000097,Barking and Dagenham 023C,NA,547647,187147,51.56388092041016,0.12874799966812134,{00752E23-1BEE-432A-A442-1FDFEC2562A1},Barking and Dagenham,0.17912428302926825,0,31.971,7385,3,0.416,4804,2,2034,0,1.9665683382497543,0,0,11355.244334279634,7.617759576608505,7,0,4,0,3,3.44149459193707
E01000098,Barking and Dagenham 023D,NA,547577,186670,51.559608459472656,0.1275389939546585,{FAB1BA34-2EA0-4CF0-920F-796CD0A1C668},Barking and Dagenham,0.1753609786826929,1,36.217,5725,2,0.441,4014,2,1964,3.5641547861507132,0.5091649694501018,0.5091649694501018,5.702522918792846,11199.75501250915,7.582738488914411,20,7,1,0,12,10.183299389002038
E01000099,Barking and Dagenham 023E,NA,547973,187078,51.56317138671875,0.1334179937839508,{31D9FCDC-D433-44D1-B575-0A4F9646CB1D},Barking and Dagenham,0.3099331398626901,0,23.773,11925,4,0.343,7494,3,2958,1.352265043948614,1.0141987829614605,0,0,9543.993912075632,7.992268643270745,24,4,3,3,14,8.113590263691684
E01000100,Barking and Dagenham 004B,NA,548358,186639,51.55913162231445,0.1387840062379837,{B21A91F3-5C11-4671-B6EC-612B2621D65E},Barking and Dagenham,0.21145963337056264,0,26.926,9927,3,0.341,7607,3,1958,0,0.5107252298263535,0,0,9259.450462437875,7.579678823090456,16,0,1,1,14,8.171603677221656
E01000101,Barking and Dagenham 004C,NA,548745,186628,51.558929443359375,0.14435799419879913,{6A5FD3BE-3829-4D37-BB00-0593D599798F},Barking and Dagenham,0.16385004508652048,1,33.901,6585,2,0.417,4759,2,1749,82.3327615780446,4.574042309891366,0.5717552887364208,6.103141439307834,10674.3943773494,7.466799475018602,170,144,8,4,14,97.19839908519154
E01000102,Barking and Dagenham 007G,NA,548012,186493,51.55791091918945,0.13373500108718872,{CD04AE61-C754-431E-8FDF-11F077E525FB},Barking and Dagenham,0.25286314645221886,0,33.452,6771,3,0.463,3425,2,1903,0,1.050972149238045,0,0,7525.810015021671,7.551186867296149,9,0,2,1,6,4.729374671571204
E01000103,Barking and Dagenham 014A,NA,550200,183897,51.53400039672851,0.16416700184345245,{59BF1ED4-893E-4993-B70B-26E7689A3C87},Barking and Dagenham,0.7012381691080658,0,26.062,10456,4,0.369,6460,2,1878,0,0.5324813631522897,0,0,2678.120049267579,7.537962659768208,10,0,1,0,9,5.324813631522897
E01000104,Barking and Dagenham 014B,NA,550274,184461,51.5390510559082,0.16547299921512604,{ED83EFF0-C5A4-43DF-9A9A-7729D28AE5B5},Barking and Dagenham,0.22011482451077863,0,34.071,6517,2,0.442,4000,2,1966,0.5086469989827059,3.051881993896236,0,0,8931.701916804464,7.583756300707112,33,1,6,1,25,16.7853509664293
E01000105,Barking and Dagenham 014C,NA,549411,184508,51.53969955444336,0.1530590057373047,{31428549-E028-4FCD-97AB-B20AD800C33C},Barking and Dagenham,0.22086041373541657,1,40.539,4451,2,0.471,3210,1,2407,44.4536767760698,5.816368923971749,0.4154549231408392,4.52774665720751,10898.28620389848,7.786136437783072,166,107,14,4,41,68.9655172413793
E01000106,Barking and Dagenham 014D,NA,549830,184553,51.540000915527344,0.1591150015592575,{ED1C9C9A-2187-4936-80C0-D28D828DE6B0},Barking and Dagenham,0.21942476607066952,0,44.075,3580,2,0.574,1230,1,2508,0,1.1961722488038278,0,0,11429.88571851664,7.827240901752812,17,0,3,0,14,6.778309409888357
E01000107,Barking and Dagenham 010C,NA,550968,184838,51.54225158691406,0.1756339967250824,{9EA2B359-C545-48A2-A09D-C8FBB940EE04},Barking and Dagenham,0.5361033402849203,0,22.908,12519,4,0.317,8710,3,1860,0,1.075268817204301,0,0,3469.480341255614,7.528331766707247,8,0,2,0,6,4.301075268817204
E01000108,Barking and Dagenham 010D,NA,550338,184898,51.54296112060547,0.16658200323581696,{069DE1CC-8AC8-433E-AE1C-062F022A4ED0},Barking and Dagenham,0.24212775066956055,1,27.991,9311,3,0.353,7092,3,2020,1.98019801980198,2.9702970297029703,0.49504950495049505,4.130051170238358,8342.703363881485,7.61085279039525,24,4,6,0,14,11.881188118811881
E01000110,Barking and Dagenham 002C,NA,548788,188239,51.57339096069336,0.14565899968147278,{0BEA9DBE-29C6-4D69-BEF1-5C68862B2B86},Barking and Dagenham,0.19463580853838935,0,18.236,16154,5,0.24,12949,4,1790,0.5586592178770949,1.11731843575419,0,0,9196.663314124677,7.489970898834801,20,1,2,0,17,11.1731843575419
E01000111,Barking and Dagenham 002D,NA,548755,187740,51.56892013549805,0.14497199654579165,{CC9F2E59-8B1A-4E0A-AD0E-8C6D33C82C3E},Barking and Dagenham,0.2966317098298684,0,27.63,9532,3,0.336,7817,3,2325,0.8602150537634409,1.2903225806451613,0,0,7838.002219430592,7.751475318021456,19,2,3,1,13,8.17204301075269
E01000112,Barking and Dagenham 002E,NA,548355,187885,51.57032012939453,0.1392659991979599,{0074B924-8FED-4ECB-956C-FE991B32196D},Barking and Dagenham,0.2774730339167373,0,25.208,10982,4,0.293,9920,3,2190,1.82648401826484,1.82648401826484,0,0,7892.658861607302,7.691656822810547,14,4,4,0,6,6.392694063926941
E01000113,Barking and Dagenham 002F,NA,547929,187816,51.569820404052734,0.13309399783611298,{09C55D0B-FA47-4102-AB39-472604FCA033},Barking and Dagenham,0.15391852091467567,3,29,8791,3,0.336,7834,3,2184,0.45787545787545786,0.45787545787545786,1.3736263736263736,19.490831786663556,14189.325540691068,7.688913336864796,17,1,1,0,15,7.783882783882784
E01000114,Barking and Dagenham 004E,NA,549058,187251,51.5644416809082,0.14913299679756165,{F17403D8-856F-4A9F-B910-2454818948A0},Barking and Dagenham,0.25610409236600784,0,27.162,9786,3,0.375,6201,2,2552,2.3510971786833856,1.567398119122257,0,0,9964.69824602741,7.844632644464681,21,6,4,0,11,8.22884012539185
E01000115,Barnet 009A,NA,528654,194683,51.63624954223633,-0.14234000444412231,{245E41A1-2C79-4F9A-8E95-02E691BA9EB5},Barnet,0.2740488363438586,0,5.318,30546,10,0.063,30807,10,1381,0,0.724112961622013,0,0,5039.247815915595,7.2305631534092925,2,0,1,0,1,1.448225923244026
E01000116,Barnet 009B,NA,528363,194382,51.63360977172851,-0.14665000140666962,{F5417859-149C-442F-9E19-3D74414CE3C1},Barnet,0.24520422180447168,1,9.499,25568,8,0.132,22048,7,1757,1.1383039271485489,1.707455890722823,0.5691519635742743,4.078233207572626,7165.455745705103,7.471363088187097,12,2,3,0,7,6.829823562891292
E01000117,Barnet 010A,NA,527679,194305,51.633079528808594,-0.1565600037574768,{CE7E5146-4D62-4290-92E7-E319E2E4302A},Barnet,0.3311310557052343,1,9.751,25250,8,0.137,21520,7,1802,0,0,0.5549389567147613,3.019952320298759,5441.954081178364,7.496652438168283,4,0,0,0,4,2.2197558268590454
E01000118,Barnet 010B,NA,528062,194103,51.63116836547851,-0.15109999477863312,{69ABFB17-39DD-4019-B6DE-098C211084CD},Barnet,0.28514731983910957,0,11.25,23486,7,0.159,19156,6,2091,1.912960306073649,0,0,0,7333.051564993905,7.645397699428633,13,4,0,0,9,6.217120994739359
E01000119,Barnet 009C,NA,529185,193991,51.62990951538086,-0.13492999970912933,{500E39B4-A810-4419-91CC-0AA955BF2847},Barnet,0.3974718736355372,0,8.049,27394,9,0.13,22211,7,1828,0,0.5470459518599562,0,0,4599.067559875165,7.510977752014095,8,0,1,0,7,4.3763676148796495
E01000120,Barnet 009D,NA,528804,194237,51.63220977783203,-0.14034000039100647,{6869B0B3-C634-4D46-9433-C989A3909FED},Barnet,0.24512848227108397,0,5.985,29768,9,0.121,23340,7,1468,0,0.6811989100817438,0,0,5988.696158027693,7.291656209174461,1,0,1,0,0,0.6811989100817438
E01000121,Barnet 010C,NA,528239,193651,51.627071380615234,-0.1487099975347519,{6B992A76-22D3-433A-B94E-9B45EB529B29},Barnet,0.3763859187997606,0,30.044,8255,3,0.335,7878,3,1429,0,1.3995801259622112,0,0,3796.635125343879,7.264730177929867,10,0,2,0,8,6.997900629811057
E01000122,Barnet 009E,NA,529040,193375,51.62440872192383,-0.13725000619888306,{CE82CA02-388B-425A-86FB-F4E2FDDB53A9},Barnet,0.23611453587381423,0,8.957,26263,8,0.138,21460,7,1559,0.6414368184733803,0.6414368184733803,0,0,6602.72775765559,7.351799869057777,2,1,1,0,0,1.2828736369467606
E01000123,Barnet 010D,NA,528505,193215,51.62308883666992,-0.14503000676631927,{DFB6E7DA-C564-4DD5-AF38-1022386875C9},Barnet,0.5274128955708002,0,15.388,18894,6,0.223,14026,5,1820,0.5494505494505495,0,0,0,3450.8067877829926,7.506591780070841,9,1,0,0,8,4.945054945054945
E01000124,Barnet 010E,NA,528616,192770,51.61906814575195,-0.14359000325202942,{2022507E-7224-426F-AC4E-FAF099CB4E63},Barnet,0.2556450233110818,0,23.855,11873,4,0.313,8898,3,1918,52.65901981230448,1.042752867570386,0,0,7502.590800158392,7.559038255443384,121,101,2,0,18,63.08654848800835
E01000126,Barnet 026A,NA,521198,190654,51.60169982910156,-0.25141000747680664,{9E5A2B84-E735-45B6-BFFE-505E71F95AD0},Barnet,0.1615073927189908,0,35.216,6096,2,0.445,3920,2,2244,0.44563279857397503,0.8912655971479501,0,0,13894.100834779558,7.716015266642587,13,1,2,0,10,5.793226381461676
E01000127,Barnet 024B,NA,520653,191160,51.60636138916016,-0.2591100037097931,{05D897CF-8663-41DE-B5F6-406BC9D81284},Barnet,0.20050175965663392,0,30.453,8055,3,0.407,5096,2,1643,0,0.6086427267194157,0,0,8194.441798484428,7.404279118037268,3,0,1,1,1,1.8259281801582472
E01000128,Barnet 024C,NA,520756,190526,51.60063934326172,-0.25784000754356384,{97E46F82-B29B-4C53-AB80-15741BFA62D3},Barnet,0.24678174171296785,0,28.639,8961,3,0.394,5527,2,2131,0,1.8770530267480057,0,0,8635.160710060021,7.664346632098617,18,0,4,2,12,8.446738620366025
E01000129,Barnet 024D,NA,520346,190777,51.602989196777344,-0.2636699974536896,{CEEF4D05-F0AE-4EA2-B50A-4611573F09AC},Barnet,0.17178452794112173,1,43.653,3668,2,0.55,1591,1,1780,17.97752808988764,5.617977528089887,0.5617977528089888,5.821246022474998,10361.817920005496,7.484368643286131,68,32,10,4,22,38.20224719101124
E01000130,Barnet 021A,NA,521017,190980,51.60467147827149,-0.25391000509262085,{4A8C1DBE-612E-4A68-ACB3-448E763CFF0E},Barnet,0.17118863530480585,0,27.891,9376,3,0.318,8682,3,1959,0,1.531393568147014,0,0,11443.516659338686,7.580189417944541,10,0,3,0,7,5.104645227156713
E01000131,Barnet 024E,NA,520735,190175,51.59748840332031,-0.25826001167297363,{B566C049-A466-474E-8FD5-86377B7C3A1C},Barnet,0.3359939063332532,0,23.659,12031,4,0.296,9768,3,1957,0,1.021972406745018,0,0,5824.510394718181,7.579167967396076,15,0,2,2,11,7.664793050587634
E01000132,Barnet 021B,NA,520575,191385,51.6083984375,-0.26015999913215637,{DFC09F59-0E7B-40EF-AD13-7B7C2ED6696B},Barnet,0.15349372329893451,0,30.633,7980,3,0.422,4609,2,1643,0,0.6086427267194157,0,0,10704.020755299542,7.404279118037268,12,0,1,1,10,7.303712720632989
E01000133,Barnet 021C,NA,521164,191305,51.60755920410156,-0.2516799867153168,{46150B14-CE92-4C70-868C-88B284C09DE6},Barnet,0.15571017553414093,0,30.983,7811,3,0.409,5035,2,1683,0,0,0,0,10808.542179255242,7.428333194190806,6,0,0,1,5,3.5650623885918002
E01000134,Barnet 024F,NA,520271,191276,51.60749053955078,-0.26458001136779785,{CE5F40F6-4D8E-4340-BE16-9B2800C8854D},Barnet,0.1593371366728267,0,26.681,10065,3,0.336,7816,3,1855,0,2.15633423180593,0,0,11641.98151626727,7.525639975041536,16,0,4,0,12,8.62533692722372
E01000135,Barnet 038A,NA,524915,187033,51.56834030151367,-0.19905999302864075,{2AFF30FF-EC5E-4071-A817-D8D90C9CFC52},Barnet,0.3307037103784734,0,11.517,23144,7,0.147,20475,7,1745,0,2.292263610315186,0,0,5276.626615416371,7.464509834636528,14,0,4,1,9,8.022922636103152
E01000136,Barnet 038B,NA,525481,186824,51.56634140014648,-0.19097000360488892,{02B59DE9-DF6E-4133-8AC8-7DF912B4372E},Barnet,0.520448483528635,0,9.546,25507,8,0.073,29704,9,1512,0,4.62962962962963,0,0,2905.1866762079053,7.321188556739478,17,0,7,0,10,11.243386243386242
E01000137,Barnet 041A,NA,524821,186586,51.56435012817383,-0.20058000087738037,{F9E12045-93C8-4864-A182-C2C227BE49CE},Barnet,0.1230101828534624,0,30.731,7934,3,0.456,3623,2,1748,0,0.5720823798627003,0,0,14210.2056874619,7.466227556215481,11,0,1,0,10,6.2929061784897025
E01000138,Barnet 040A,NA,524402,186552,51.56414031982422,-0.2066300064325333,{05C73199-90C9-4F64-9FBB-8E5AF3D2A487},Barnet,0.2616164934874676,0,30.386,8092,3,0.392,5612,2,1690,0,0.591715976331361,0,0,6459.837365265188,7.432483807917119,8,0,1,0,7,4.733727810650888
E01000139,Barnet 041B,NA,524644,185923,51.55842971801758,-0.20336000621318817,{97C7C6BD-6B86-4A5A-9CCA-566C0C355ED5},Barnet,0.35098392488939417,0,17.015,17259,6,0.21,14908,5,1448,0,0.6906077348066298,0,0,4125.545067217279,7.277938572945661,10,0,1,2,7,6.906077348066298
E01000140,Barnet 041C,NA,525132,186331,51.561988830566406,-0.19618000090122223,{BE28416D-D244-417B-B23A-4854A1D20564},Barnet,0.1459270599723207,0,16.978,17297,6,0.239,12979,4,2215,13.544018058690744,4.514672686230248,0,0,15178.816049745255,7.703007682479236,56,30,10,1,15,25.28216704288939
E01000141,Barnet 039A,NA,523771,186123,51.560420989990234,-0.21588000655174255,{3EB067D6-16BD-4E86-BEDA-6ED547E81C3A},Barnet,0.37065778148204886,0,41.647,4170,2,0.416,4816,2,1945,49.357326478149105,17.480719794344473,0,0,5247.427943433578,7.573017256052546,219,96,34,4,85,112.59640102827763
E01000142,Barnet 040B,NA,524121,186320,51.562110900878906,-0.2107599973678589,{9664AD4B-CCCA-452A-8288-E9F72BD0839C},Barnet,0.1994869087001614,0,27.24,9739,3,0.395,5484,2,2164,0,0,0,0,10847.82963503935,7.679713639966372,13,0,0,0,13,6.007393715341959
E01000143,Barnet 041D,NA,524250,185881,51.55813980102539,-0.2090599983930588,{62D37DBB-BE44-44B6-B92A-DD5A5741AADE},Barnet,0.17445492381219355,0,32.352,7234,3,0.443,3962,2,1870,48.66310160427808,1.60427807486631,0,0,10719.101296407753,7.533693709848633,120,91,3,4,22,64.171122994652407
E01000144,Barnet 038C,NA,524897,187778,51.57503890991211,-0.19905999302864075,{950C5970-8875-44E0-9846-E9AD1EF75C00},Barnet,0.19803540822413376,0,24.599,11364,4,0.288,10173,4,1760,27.27272727272727,15.34090909090909,0,0,8887.299578305998,7.473069088032197,160,48,27,5,80,90.9090909090909
E01000145,Barnet 037A,NA,524497,187516,51.57278060913086,-0.2049199938774109,{BF661C31-70EC-41B4-BEED-8D98814F689F},Barnet,0.2070149712240561,0,23.062,12393,4,0.345,7413,3,1630,0,0.6134969325153374,0,0,7873.826662690116,7.396335293800808,7,0,1,1,5,4.294478527607362
E01000146,Barnet 038D,NA,525053,187302,51.57072830200195,-0.19697999954223633,{43BF3D39-B60D-4116-B87B-A0B8B5D09B3D},Barnet,0.20655715869910135,7,26.44,10219,4,0.249,12338,4,1959,26.544155181214904,9.698825931597751,3.5732516590096988,33.888924712588306,9484.057644565784,7.580189417944541,129,52,19,3,55,65.84992343032158
E01000147,Barnet 043F,NA,521384,189325,51.5897102355957,-0.24919000267982483,{7C31701B-D36A-45D7-9829-79B8EC89ED27},Barnet,0.20225686499139017,0,20.409,14403,5,0.213,14716,5,1972,0,2.028397565922921,0,0,9749.978079033044,7.586803535162581,10,0,4,0,6,5.070993914807302
E01000150,Barnet 036A,NA,521720,188843,51.58531188964844,-0.2445099949836731,{74484038-5A3B-4720-954B-64FCF23C1E47},Barnet,0.46470813249857307,0,25.077,11057,4,0.373,6292,2,2535,15.779092702169626,3.1558185404339247,0,0,5455.036877384073,7.837948916025283,75,40,8,3,24,29.585798816568047
E01000151,Barnet 026B,NA,521814,190662,51.60163879394531,-0.24252000451087952,{C2B85DD0-AD07-4865-9BB7-9E86F617628E},Barnet,0.14226274021258484,0,50.246,2331,1,0.569,1308,1,1500,0,1.3333333333333333,0,0,10543.871134202342,7.313220387090301,20,0,2,1,17,13.333333333333334
E01000152,Barnet 026C,NA,521768,190989,51.604591369628906,-0.24307000637054443,{4C311D1A-C98A-46A2-BFF0-4C383C2B48F9},Barnet,0.1848640913545616,0,19.977,14739,5,0.349,7256,3,2921,0,0,0,0,15800.79710773924,7.979681302387741,14,0,0,0,14,4.792879150975693
E01000153,Barnet 026D,NA,521456,190918,51.60401153564453,-0.2476000040769577,{D83D0449-96DC-4538-A4AE-B47701C0B3CC},Barnet,0.16508380096292566,0,34.894,6211,2,0.439,4090,2,1769,0,0.5652911249293385,0,0,10715.769746525766,7.478169694159785,15,0,1,2,12,8.479366873940078
E01000154,Barnet 026E,NA,521681,190353,51.5988883972168,-0.24455000460147855,{1DB6357D-5B61-44FE-892F-EC2D3CF149F8},Barnet,0.13474900716295263,0,30.426,8072,3,0.417,4782,2,1823,11.51947339550192,0.5485463521667581,0,0,13528.85663784845,7.508238774678663,33,21,1,1,10,18.102029621503018
E01000156,Barnet 022A,NA,528415,190724,51.600730895996094,-0.14723999798297882,{FCC77EE2-5926-47A4-A2C2-FE1CA75EE05A},Barnet,0.18001964499811493,0,11.691,22937,7,0.163,18744,6,1988,2.012072434607646,1.5090543259557343,0,0,11043.239197704324,7.59488438721652,17,4,3,0,10,8.551307847082496
E01000157,Barnet 022B,NA,528559,190852,51.60184860229492,-0.14511999487876892,{D2487DF6-D071-43E5-B963-965A040C6E90},Barnet,0.12581543193373854,0,17.521,16817,5,0.255,11984,4,1552,0,0.6443298969072165,0,0,12335.529721166242,7.347299700743164,7,0,1,0,6,4.510309278350515
E01000158,Barnet 015A,NA,528105,192623,51.61785888671875,-0.15102000534534454,{E139B90E-03FD-4EEE-BD51-748FD838E801},Barnet,0.2704307955117656,0,18.054,16312,5,0.226,13857,5,1521,0,0,0,0,5624.359448862495,7.327123292259293,11,0,0,2,9,7.232084155161078
E01000159,Barnet 015B,NA,527617,192673,51.618431091308594,-0.15805000066757202,{2ABB68FD-6185-4105-9AA0-FE23BB289FE9},Barnet,0.4933214335638918,0,14.601,19763,6,0.186,16724,5,1764,0,0,0,0,3575.761927180766,7.475339236566737,4,0,0,0,4,2.2675736961451247
E01000160,Barnet 015C,NA,528560,192086,51.61294174194336,-0.14464999735355377,{3B7583D2-D586-47AD-BEAB-D37B5133BDA9},Barnet,0.3024345491684345,0,17.019,17253,6,0.229,13665,5,1999,40.0200100050025,4.0020010005002495,0,0,6609.6945785340795,7.6004023345004,111,80,8,3,20,55.52776388194097
E01000161,Barnet 015D,NA,528224,192148,51.61357116699219,-0.14948000013828278,{112E68D7-58D1-4AA0-9940-1808B7A8B078},Barnet,0.2424571346217319,0,23.583,12075,4,0.297,9690,3,2047,1.9540791402051785,0.9770395701025892,0,0,8442.729487806639,7.624130585661289,24,4,2,0,18,11.72447484123107
