lsoa_code,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count
E01033742,3,0,0,0,3
E01033743,107,36,3,2,66
E01033744,8,0,2,0,6
E01033745,14,0,1,0,13
E01033746,18,0,0,1,17
E01033784,136,93,8,1,34
E01033785,123,105,2,2,14
E01033786,20,8,5,2,5
E01033787,14,0,2,0,12
E01033788,9,0,2,0,7
E01033789,9,0,1,0,8
E01033790,20,3,1,1,15
E01033791,145,115,6,3,21
E01033792,49,25,4,3,17
E01033862,328,5,200,9,114
E01033863,41,0,23,1,17
E01033864,10,0,7,1,2
E01033865,149,3,85,13,48
E01033866,85,8,43,14,20
E01033867,258,22,152,13,71
E01033868,195,34,101,16,44
E01033869,52,0,20,5,27
E01033870,50,9,27,2,12
E01033871,54,5,28,6,15
E01033872,50,2,32,7,9
E01033873,319,62,157,25,75
E01033874,380,4,283,11,82
E01033875,144,4,89,14,37
E01033876,311,219,40,8,44
E01033877,61,17,21,3,20
E01033878,8,0,3,1,4
E01033879,44,0,21,3,20
E01033880,139,21,70,15,33
E01033881,78,7,41,3,27
E01033882,16,5,0,0,11
E01033883,36,2,10,10,14
E01033884,558,44,201,39,274
E01033885,117,2,67,9,39
E01033911,6,0,0,0,6
E01033912,5,0,0,0,5
E01033913,28,0,3,2,23
E01033914,11,1,0,0,10
E01033915,5,0,1,0,4
E01033916,49,21,5,1,22
E01033917,11,2,0,0,9
E01033918,104,46,11,4,43
E01033919,28,1,1,4,22
E01033920,14,0,2,3,9
E01033921,7,0,0,2,5
E01033922,33,12,4,1,16
E01033923,23,5,2,3,13
E01033924,34,3,4,0,27
E01033925,38,3,5,3,27
E01033926,50,13,5,3,29
E01033927,389,314,22,3,50
E01033928,9,1,2,0,6
E01033929,326,269,16,5,36
E01033930,9,2,1,1,5
E01033931,160,49,63,4,44
E01033932,18,0,8,0,10
E01033933,9,0,0,0,9
E01033934,11,0,1,1,9
E01033935,158,67,33,1,57
E01033936,433,196,151,2,84
E01033937,21,0,15,0,6
E01033938,40,1,5,1,33
E01033939,69,35,5,2,27
E01033940,195,56,63,7,69
E01033941,179,46,90,1,42
E01033942,504,101,243,5,155
E01033943,51,0,27,4,20
E01033944,255,14,200,7,34
E01033945,5,0,0,0,5
E01033946,13,9,0,1,3
E01034026,38,8,8,3,19
E01034027,46,3,2,3,38
E01034028,3,0,0,0,3
E01034029,67,25,4,15,23
E01034030,1198,791,160,57,190
E01034031,22,1,7,3,11
E01034032,36,14,3,5,14
E01034033,282,245,7,11,19
E01034034,10,1,2,1,6
E01034035,3,0,0,0,3
E01034036,109,33,32,4,40
E01034037,10,0,4,2,4
E01034038,106,46,20,8,32
E01034039,13,3,3,0,7
E01034040,75,16,26,5,28
E01034041,11,0,1,0,10
E01034042,60,19,3,5,33
E01034043,7,1,1,1,4
E01034044,27,11,1,4,11
E01034045,1,0,0,0,1
E01034046,29,0,2,6,21
E01034139,35,2,5,5,23
E01034140,23,4,2,3,14
E01034141,13,0,2,2,9
E01034142,20,4,2,1,13
E01034143,160,54,52,4,50
E01034144,11,0,2,0,9
E01034145,418,203,119,8,88
E01034146,121,97,6,3,15
E01034147,8,1,2,1,4
E01034148,297,244,18,7,28
E01034149,107,16,33,3,55
E01034150,155,23,43,4,85
E01034151,8,0,0,0,8
E01034152,194,143,11,4,36
E01034153,13,7,0,0,6
E01034154,12,6,1,0,5
E01034155,210,146,14,9,41
E01034156,356,194,55,13,94
E01034173,18,5,1,0,12
E01034174,28,0,10,7,11
E01034175,70,14,7,15,34
E01034176,12,3,2,2,5
E01034177,11,0,2,1,8
E01034178,24,9,6,1,8
E01034179,361,233,43,19,66
E01034180,17,1,4,1,11
E01034181,7,0,5,0,2
E01034182,68,2,26,6,34
E01034183,32,2,4,0,26
E01034184,20,4,2,1,13
E01034185,181,136,7,16,22
E01034186,46,23,5,6,12
E01034187,132,22,22,17,71
E01034188,476,139,118,33,186
E01034189,99,59,3,8,29
E01034190,11,0,1,0,10
E01034191,5,0,0,0,5
E01034192,65,17,10,16,22
E01034193,6,0,4,2,0
E01034195,15,1,0,3,11
E01034196,24,2,5,2,15
E01034198,77,28,14,2,33
E01034199,20,0,7,2,11
E01034200,654,216,209,26,203
E01034201,20,0,4,2,14
E01034202,43,9,7,1,26
E01034203,77,13,24,2,38
E01034204,10,0,1,0,9
E01034205,287,212,17,5,53
E01034206,105,65,6,2,32
E01034207,87,61,3,1,22
E01034208,49,0,11,0,38
E01034209,382,243,62,14,63
E01034210,14,0,7,2,5
E01034211,50,8,16,1,25
E01034212,102,20,22,5,55
E01034213,98,3,57,10,28
E01034215,114,4,77,5,28
E01034216,27,6,8,2,11
E01034217,179,6,90,11,72
E01034218,70,1,24,8,37
E01034219,32,2,17,2,11
E01034220,2741,1199,946,65,531
E01034221,55,2,26,2,25
E01034222,117,9,67,5,36
E01034223,24,0,17,1,6
E01034224,47,4,6,0,37
E01034225,38,0,10,1,27
E01034226,5,0,1,1,3
E01034227,11,0,1,2,8
E01034228,25,8,10,0,7
E01034229,33,0,14,0,19
E01034230,32,1,2,1,28
E01034231,14,0,2,0,12
E01034383,49,3,21,1,24
E01034384,14,0,2,3,9
E01034385,338,193,90,1,54
E01034386,230,109,53,16,52
E01034387,30,6,14,3,7
E01034388,8,0,3,0,5
E01034389,25,0,8,5,12
E01034390,33,3,18,4,8
E01034391,38,7,12,8,11
E01034392,33,5,12,2,14
E01034393,64,16,32,1,15
E01034394,351,104,137,9,101
E01034395,160,14,66,28,52
E01034469,29,6,4,5,14
E01034470,7,5,0,0,2
E01034471,31,9,5,1,16
E01034472,7,0,2,1,4
E01034473,463,191,145,8,119
E01034474,370,139,109,5,117
E01034475,21,2,2,0,17
E01034476,16,0,3,0,13
E01034477,18,7,1,1,9
E01034478,118,99,4,2,13
E01034479,20,0,6,0,14
E01034480,9,0,5,0,4
E01034481,39,6,4,0,29
E01034482,84,15,40,4,25
E01034483,41,1,10,7,23
E01034484,21,0,7,0,14
E01034485,28,4,15,4,5
E01034486,272,179,56,11,26
E01034487,15,1,2,4,8
E01034488,17,1,6,2,8
E01034576,13,0,1,5,7
E01034577,11,0,1,5,5
E01034578,30,7,4,3,16
E01034579,64,31,4,10,19
E01034580,55,31,3,7,14
E01034581,237,175,16,10,36
E01034589,42,28,8,0,6
E01034590,8,0,1,0,7
E01034591,27,4,7,7,9
E01034592,39,3,15,4,17
E01034593,3,1,1,0,1
E01034594,16,0,2,4,10
E01034595,3,0,0,1,2
E01034596,16,0,9,0,7
E01034597,20,0,10,0,10
E01034598,68,9,23,3,33
E01034599,11,0,1,0,10
E01034600,119,87,11,1,20
E01034601,10,0,0,1,9
E01034602,233,123,43,4,63
E01034603,10,0,0,0,10
E01034604,14,0,3,0,11
E01034605,13,0,0,3,10
E01034606,21,0,5,1,15
E01034607,47,13,13,2,19
E01034608,287,237,17,5,28
E01034609,76,28,18,4,26
E01034610,18,0,6,3,9
E01034611,8,0,1,1,6
E01034612,171,104,15,7,45
E01034613,28,11,1,4,12
E01034614,6,0,1,1,4
E01034615,25,0,2,0,23
E01034616,90,26,19,10,35
E01034617,132,71,7,2,52
E01035484,56,6,9,11,30
E01035485,55,3,15,6,31
E01035486,38,0,3,5,30
E01035487,18,0,1,1,16
E01035488,33,12,2,3,16
E01035489,24,9,2,2,11
E01035490,26,1,6,3,16
E01035491,80,14,10,16,40
E01035492,44,24,1,2,17
E01035493,62,10,16,11,25
E01035494,21,4,1,3,13
E01035495,182,67,39,26,50
E01035496,96,33,30,9,24
E01035497,27,0,9,6,12
E01035498,54,0,24,2,28
E01035499,14,0,5,4,5
E01035638,51,5,39,0,7
E01035639,75,2,44,5,24
E01035640,52,3,17,13,19
E01035641,168,69,45,13,41
E01035642,35,0,17,10,8
E01035643,121,8,24,49,40
E01035644,22,7,4,4,7
E01035645,86,0,34,19,33
E01035646,57,18,15,7,17
E01035647,11,0,4,2,5
E01035648,13,0,6,0,7
E01035649,91,3,47,4,37
E01035650,180,7,90,31,52
E01035651,77,12,24,7,34
E01035652,503,314,95,15,79
E01035653,15,1,6,1,7
E01035654,80,47,16,1,16
E01035655,195,43,90,8,54
E01035656,59,49,6,1,3
E01035657,172,9,102,16,45
E01035658,19,0,8,2,9
E01035659,19,1,7,1,10
E01035660,76,26,21,7,22
E01035661,51,8,21,6,16
E01035662,2,1,0,0,1
E01035663,36,2,17,4,13
E01035664,218,21,127,17,53
E01035665,127,78,17,9,23
E01035666,47,3,25,1,18
E01035667,53,0,27,1,25
E01035668,74,7,21,12,34
E01035669,192,43,71,16,62
E01035670,268,51,85,28,104
E01035672,106,45,11,14,36
E01035673,9,1,3,0,5
E01035674,27,2,13,3,9
E01035675,113,6,67,9,31
E01035676,20,0,7,3,10
E01035677,23,0,5,3,15
E01035678,8,0,2,1,5
E01035679,31,5,7,3,16
E01035680,18,0,4,6,8
E01035681,14,0,4,1,9
E01035682,25,1,7,4,13
E01035683,14,0,1,4,9
E01035684,22,7,1,2,12
E01035685,8,4,1,1,2
E01035686,46,1,22,3,20
E01035687,211,82,55,16,58
E01035688,30,1,11,7,11
E01035689,59,2,17,9,31
E01035690,31,1,13,5,12
E01035691,41,2,7,8,24
E01035692,11,1,2,1,7
E01035693,22,1,5,1,15
E01035694,23,2,6,4,11
E01035695,6,0,2,1,3
E01035696,143,15,64,11,53
E01035697,42,4,11,11,16
E01035699,41,6,6,4,25
E01035702,49,1,17,1,30
E01035703,49,23,3,1,22
E01035705,46,12,13,2,19
E01035706,44,11,9,2,22
E01035707,210,13,50,9,138
E01035708,508,67,150,25,266
E01035709,79,1,39,14,25
E01035710,371,3,211,14,143
E01035711,1593,122,829,55,587
E01035712,62,1,32,6,23
E01035713,180,10,77,5,88
E01035714,79,25,18,6,30
E01035715,28,0,5,6,17
E01035716,12419,1744,7216,60,3399
E01035717,84,16,24,7,37
E01035718,1304,207,668,47,382
E01035719,23,0,11,1,11
E01035720,31,0,10,7,14
E01035721,393,22,169,9,193
E01035722,35,0,10,6,19
